id,text,language,llm_prediction
msg_0771,The system logs me out immediately after I try to log in with my details. This started happening this morning.,en,YES
msg_0772,"Mete kpɔ be nye nyagbe ɣaɣla gbugbɔgaɖoanyi gake nyemele reset link aɖeke xɔm le nye email me o. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
msg_0773,Minyɛɛɛ mikɛ mi-email kɛ paswɛd lɛ abote mli eyɛ mli eyɛ mli akɛ miyɛ nɔmimaa akɛ saji lɛ ja moŋ. Ofainɛ ye obua mi koni matsu enɛ he nii koni maya nɔ matsu mi nitsumɔ lɛ he nii.,ga,YES
msg_0774,"Esi nye nyagbe ɣaɣla trɔ vɔ la, nyemate ŋu age ɖe nye mɔzɔgbalẽ ƒe akɔnta me kokoko o. Mete kɔmpiuta bubu zazã kpɔ gɔ̃ hã kpɔ gake naneke metrɔ o.",ew,YES
msg_0775,Minyɛɛɛ mikɛ mi email kɛ paswɛd lɛ abote mli eyɛ mli eyɛ mli akɛ miyɛ nɔmimaa akɛ saji lɛ ja moŋ. Enɛ je shishi leebi nɛɛ.,ga,YES
msg_0776,Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa me application no so.,ak,YES
msg_0777,I cannot log in with my email and password even though I am sure the details are correct. I have tried using different browsers but the issue remains.,en,YES
msg_0778,"Bere a mebɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ no, nhyehyɛe no kyerɛw me. Yɛsrɛ sɛ hwɛ sɛ nhyehyɛe bi wɔ hɔ a ɛsɛ sɛ woyɛ.",ak,YES
msg_0779,Nhyehyɛe no kyerɛw me bere a mebɔɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ no. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.,ak,YES
msg_0780,"After changing my password, I still cannot sign in to my passport account. Please check from your side if there is a system issue.",en,YES
msg_0781,"Bere a mebɔɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ no, nhyehyɛe no fii ase sii anɔpa yi.",ak,YES
msg_0782,"Ne nye nyagbe ɣaɣla trɔ vɔ la, nyemate ŋu age ɖe nye mɔzɔgbalẽ ƒe akɔnta me kokoko o. Taflatse kpɔe ɖa le wò axadzi nenye be ɖoɖoa ƒe nya aɖe li.",ew,YES
msg_0783,Agbo la yia edzi gblɔna be ‘ɖaseɖigbalẽ siwo mesɔ o’ ne meŋlɔ nye nyagbe ɣaɣla. Mele agbagba dzem gaƒoƒo eve siwo va yi evɔ medze edzi o.,ew,YES
msg_0784,"Bere a mebɔɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ no, nhyehyɛe no kyerɛw me fi mu. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.",ak,YES
msg_0785,The system logs me out immediately after I try to log in with my details. I also cleared my cache and still faced the same problem.,en,YES
msg_0786,I cannot log in with my email and password even though I am sure the details are correct. I even tried using another laptop but nothing changed.,en,YES
msg_0787,I cannot log in with my email and password even though I am sure the details are correct. I have been trying for the past two hours without success.,en,YES
msg_0788,"Nyemate ŋu atsɔ nye e-mail kple nyagbe ɣaɣla age ɖe eme o togbɔ be meka ɖe edzi be nyatakakaawo sɔ hã. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
msg_0789,Portal no kɔ so ka sɛ ‘ɛnyɛ nea ɛfata’ bere a mehyɛn me password mu no. Eyi fii ase sii anɔpa yi.,ak,YES
msg_0790,Portal no kɔ so ka sɛ ‘adansedi nkrataa a ɛnteɛ’ bere a mekyerɛw me password no. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_0791,"Sɛ mesesa me password wie a, meda so ara ntumi nkɔ me passport akontaabu mu. Na mfomso koodu biara nni hɔ a emu da hɔ, na ɛyɛ generic fail message ara kwa.",ak,YES
msg_0792,"Bere a mebɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ no, nhyehyɛe no kyerɛw me. Yɛsrɛ sɛ hwɛ sɛ nhyehyɛe bi wɔ hɔ a ɛsɛ sɛ woyɛ.",ak,YES
msg_0793,Portal lɛ yaa nɔ ekɛɔ hegbɛi ni he hiaa waa beni mikɛ mi-password lɛ woɔ mli lɛ. Mikɛ ŋmɛlɛtswai enyɔ ni eho ni omanyeyeli ko bɛ mli lɛ ebɔ mɔdɛŋ.,ga,YES
msg_0794,Medze agbagba be nàgbugbɔ nye nyagbea aɖo gake nyemele reset link aɖeke xɔm le nye email me o. Kpe ɖe ŋunye nyuie be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔwɔnua dzi.,ew,YES
msg_0795,"Sɛ mesesa me password wie a, meda so ara ntumi nkɔ me passport account no so. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.",ak,NO
msg_0796,"Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Mesrɛ wo, hwɛ fi wo nkyɛn sɛ nhyehyɛe ho asɛm bi wɔ hɔ a.",ak,YES
msg_0797,Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.,ak,YES
msg_0798,Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.,ak,YES
msg_0799,"Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Na mfomso koodu biara nni hɔ a emu da hɔ, mfomso nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
msg_0800,"After changing my password, I still cannot sign in to my passport account. Kindly assist me to resolve this so I can continue my application.",en,YES
msg_0801,"Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Mesrɛ wo, hwɛ fi wo nkyɛn sɛ nhyehyɛe ho asɛm bi wɔ hɔ a.",ak,YES
msg_0802,Portal no kɔ so ka sɛ ‘ɛnyɛ nea ɛfata’ bere a mekyerɛw me password no. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.,ak,YES
msg_0803,I cannot log in with my email and password even though I am sure the details are correct. Please check from your side if there is a system issue.,en,YES
msg_0804,Agbo la yia edzi gblɔna be ‘ɖaseɖigbalẽ siwo mesɔ o’ ne meŋlɔ nye nyagbe ɣaɣla. Mele agbagba dzem gaƒoƒo eve siwo va yi evɔ medze edzi o.,ew,YES
msg_0805,Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.,ak,YES
msg_0806,The portal keeps saying 'invalid credentials' when I enter my password. Please check from your side if there is a system issue.,en,YES
msg_0807,Nyemate ŋu atsɔ nye e-mail kple nyagbegbɔgblɔ age ɖe eme o togbɔ be meka ɖe edzi be nyatakakaawo sɔ hã. Kpe ɖe ŋunye nyuie be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔwɔɖoɖoa dzi.,ew,YES
msg_0808,The system logs me out immediately after I try to log in with my details. This is delaying my travel plans and I need urgent help.,en,YES
msg_0809,Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
msg_0810,The system logs me out immediately after I try to log in with my details. I have tried using different browsers but the issue remains.,en,YES
msg_0811,"After changing my password, I still cannot sign in to my passport account. There was no clear error code, just a generic failure message.",en,NO
msg_0812,Miisumɔ ni mato mi paswɛd lɛ he gbɛjianɔ ekoŋŋ shi minine shɛɛɛ reset linki ko nɔ yɛ mi email lɛ mli. Enɛ je shishi leebi nɛɛ.,ga,NO
msg_0813,Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa me application no so.,ak,YES
msg_0814,The portal keeps saying 'invalid credentials' when I enter my password. I am doing this from Accra using a stable internet connection.,en,YES
msg_0815,Mebɔɔ mmɔden sɛ mɛsan de me password asi hɔ nanso merennya reset link biara wɔ me email mu. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_0816,Portal no kɔ so ka sɛ ‘ɛnyɛ nea ɛfata’ bere a mekyerɛw me password no. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
msg_0817,Portal no kɔ so ka sɛ ‘ɛnyɛ nea ɛfata’ bere a mekyerɛw me password no. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
msg_0818,Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa me application no so.,ak,YES
msg_0819,"Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Na mfomso koodu biara nni hɔ a emu da hɔ, mfomso nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
msg_0820,"The system logs me out immediately after I try to log in with my details. There was no clear error code, just a generic failure message.",en,YES
msg_0821,Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.,ak,YES
msg_0822,The system logs me out immediately after I try to log in with my details. I also cleared my cache and still faced the same problem.,en,YES
msg_0823,Nhyehyɛe no kyerɛw me bere a mebɔɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ no. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.,ak,YES
msg_0824,Portal no kɔ so ka sɛ ‘ɛnyɛ nea ɛfata’ bere a mekyerɛw me password no. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
msg_0825,Portal no kɔ so ka sɛ ‘adansedi nkrataa a ɛnteɛ’ bere a mekyerɛw me password no. Yɛsrɛ sɛ hwɛ fi wo nkyɛn sɛ nhyehyɛe bi wɔ hɔ a.,ak,YES
msg_0826,Portal lɛ yaa nɔ ekɛɔ hegbɛi ni bɛ shiŋŋ kɛji mikɛ mi-password lɛ wo mli. Mikɛ laptop kroko po bɔ mɔdɛŋ shi nɔ ko nɔ ko tsakeee.,ga,YES
msg_0827,I cannot log in with my email and password even though I am sure the details are correct. This is delaying my travel plans and I need urgent help.,en,YES
msg_0828,Mete nye nyagbe ɣaɣla gbugbɔgaɖoɖo kpɔ gake nyemele reset link aɖeke xɔm le nye email me o. Mele esia wɔm tso Accra gbɔ to internet kadodo si li ke zazã me.,ew,YES
msg_0829,"Sɛ mesesa me password wie a, meda so ara ntumi nkɔ me passport account no so. Mesrɛ wo, hwɛ fi wo nkyɛn sɛ nhyehyɛe bi wɔ hɔ a.",ak,YES
msg_0830,Mebɔɔ mmɔden sɛ mɛsan de me password asi hɔ nanso merennya reset link biara wɔ me email mu. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_0831,"Agbo la yia edzi gblɔna be ‘ɖaseɖigbalẽ siwo mesɔ o’ ne meŋlɔ nye nyagbe ɣaɣla. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
msg_0832,Portal no kɔ so ka sɛ 'adansedi nkrataa a ɛnteɛ' bere a mekyerɛw me password no. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa me application no so.,ak,YES
msg_0833,"Esi nye nyagbe ɣaɣla trɔ vɔ la, nyemate ŋu age ɖe nye mɔzɔgbalẽ ƒe akɔnta me kokoko o. Mele esia wɔm tso Accra to internet kadodo si li ke zazã me.",ew,YES
msg_0834,Mete kpɔ be nàgbugbɔ nye nyagbea aɖo gake nyemele reset link aɖeke xɔm le nye email me o. Taflatse kpɔe ɖa le wò axadzi nenye be ɖoɖoa ƒe nya aɖe li.,ew,YES
msg_0835,"Sɛ mesesa me password wie a, meda so ara ntumi nkɔ me passport account no so. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.",ak,YES
msg_0836,Miisumɔ ni mato mi paswɛd lɛ he gbɛjianɔ ekoŋŋ shi minine shɛɛɛ reset linki ko nɔ yɛ mi email lɛ mli. Enɛ miiha mi gbɛfaa he gbɛjianɔtoo lɛ miiba shi ni ehe miihia ni maye mabua oya.,ga,YES
msg_0837,"Nhyehyɛe no kyerɛw me fi mu bere a mebɔɔ mmɔden sɛ mede me nsɛm bɛhyɛ mu akyi pɛɛ no. Na mfomso koodu biara nni hɔ a emu da hɔ, mfomso nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
msg_0838,"Sɛ mesesa me password wie a, meda so ara ntumi nkɔ me passport account so. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.",ak,YES
msg_0839,The portal keeps saying 'invalid credentials' when I enter my password. Please check from your side if there is a system issue.,en,YES
msg_0840,Portal no kɔ so ka sɛ 'adansedi nkrataa a ɛnteɛ' bere a mekyerɛw me password no. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa me application no so.,ak,YES
msg_0841,Merentumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_0842,"Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Na mfomso koodu biara nni hɔ a emu da hɔ, na ɛyɛ generic fail message ara kwa.",ak,NO
msg_0843,"I cannot log in with my email and password even though I am sure the details are correct. There was no clear error code, just a generic failure message.",en,YES
msg_0844,Nyemate ŋu atsɔ nye e-mail kple nyagbegbɔgblɔ age ɖe eme o togbɔ be meka ɖe edzi be nyatakakaawo sɔ hã. Kpe ɖe ŋunye nyuie be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔwɔɖoɖoa dzi.,ew,YES
msg_0845,I cannot log in with my email and password even though I am sure the details are correct. I also cleared my cache and still faced the same problem.,en,YES
msg_0846,I tried resetting my password but I am not receiving any reset link in my email. I even tried using another laptop but nothing changed.,en,YES
msg_0847,Nhyehyɛe no kyerɛw me fi mu bere a mebɔɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ no. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
msg_0848,"Sɛ mesesa me password wie a, meda so ara ntumi nkɔ me passport account no so. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.",ak,YES
msg_0849,Portal no kɔ so ka sɛ ‘adansedi nkrataa a ɛnteɛ’ bere a mekyerɛw me password no. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_0850,Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Eyi fii ase sii anɔpa yi.,ak,YES
msg_0851,"After changing my password, I still cannot sign in to my passport account. This started happening this morning.",en,YES
msg_0852,"Sɛ mesesa me password wie a, meda so ara ntumi nkɔ me passport akontaabu mu. Na mfomso koodu biara nni hɔ a emu da hɔ, na ɛyɛ generic fail message ara kwa.",ak,YES
msg_0853,Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
msg_0854,"Sɛ mesesa me password wie a, meda so ara ntumi nkɔ me passport account no so. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.",ak,YES
msg_0855,Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
msg_0856,Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.,ak,YES
msg_0857,Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.,ak,YES
msg_0858,Portal no kɔ so ka sɛ ‘ɛnyɛ nea ɛfata’ bere a mekyerɛw me password no. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
msg_0859,Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa me application no so.,ak,YES
msg_0860,"Sɛ mesesa me password wie a, meda so ara ntumi nkɔ me passport account so. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.",ak,YES
msg_0861,"Sɛ mesesa me password wie a, meda so ara ntumi nkɔ me passport account no so. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.",ak,YES
msg_0862,"Bere a mebɔɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ no, nhyehyɛe no fii ase sii anɔpa yi.",ak,YES
msg_0863,I cannot log in with my email and password even though I am sure the details are correct. This started happening this morning.,en,YES
msg_0864,Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
msg_0865,"Portal no kɔ so ka sɛ ‘adansedi nkrataa a ɛnteɛ’ bere a mekyerɛw me password no. Na mfomso koodu biara nni hɔ a emu da hɔ, na ɛyɛ generic failution message ara kwa.",ak,YES
msg_0866,"Nhyehyɛe no kyerɛw me fi mu bere a mebɔɔ mmɔden sɛ mede me nsɛm bɛhyɛ mu akyi pɛɛ no. Na mfomso koodu biara nni hɔ a emu da hɔ, mfomso nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
msg_0867,"Sɛ mesesa me password wie a, meda so ara ntumi nkɔ me passport account no so. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.",ak,YES
msg_0868,I tried resetting my password but I am not receiving any reset link in my email. I am doing this from Accra using a stable internet connection.,en,YES
msg_0869,Mebɔɔ mmɔden sɛ mɛsan de me password asi hɔ nanso merennya reset link biara wɔ me email mu. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
msg_0870,Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
msg_0871,"Sɛ mesesa me password wie a, meda so ara ntumi nkɔ me passport account no so. Mesrɛ wo, hwɛ fi wo nkyɛn sɛ nhyehyɛe bi wɔ hɔ a.",ak,YES
msg_0872,"After changing my password, I still cannot sign in to my passport account. I have tried using different browsers but the issue remains.",en,YES
msg_0873,I cannot log in with my email and password even though I am sure the details are correct. I even tried using another laptop but nothing changed.,en,YES
msg_0874,"The system logs me out immediately after I try to log in with my details. There was no clear error code, just a generic failure message.",en,YES
msg_0875,"I cannot log in with my email and password even though I am sure the details are correct. There was no clear error code, just a generic failure message.",en,YES
msg_0876,The system logs me out immediately after I try to log in with my details. I am doing this from Accra using a stable internet connection.,en,YES
msg_0877,Agbo la yia edzi gblɔna be ‘ɖaseɖigbalẽ siwo mesɔ o’ ne meŋlɔ nye nyagbe ɣaɣla. Kpe ɖe ŋunye nyuie be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔwɔɖoɖoa dzi.,ew,YES
msg_0878,"After changing my password, I still cannot sign in to my passport account. This started happening this morning.",en,YES
msg_0879,"Bere a mebɔɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ no, nhyehyɛe no kyerɛw me nsɛm. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.",ak,YES
msg_0880,The portal keeps saying 'invalid credentials' when I enter my password. Please check from your side if there is a system issue.,en,YES
msg_0881,"After changing my password, I still cannot sign in to my passport account. I also cleared my cache and still faced the same problem.",en,YES
msg_0882,"Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Na mfomso koodu biara nni hɔ a emu da hɔ, mfomso nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
msg_0883,Mete nye nyagbe ɣaɣla gbugbɔgaɖoɖo kpɔ gake nyemele reset link aɖeke xɔm le nye email me o. Medze agbagba be mazã web-browser vovovowo gake nya la gakpɔtɔ li.,ew,YES
msg_0884,"Nhyehyɛe no kyerɛw me fi mu bere a mebɔɔ mmɔden sɛ mede me nsɛm bɛhyɛ mu akyi pɛɛ no. Na mfomso koodu biara nni hɔ a emu da hɔ, mfomso nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
msg_0885,"Gbɛjianɔtoo lɛ kɛ mi woɔ mli amrɔ nɔŋŋ beni mibɔ mɔdɛŋ ni mikɛ misaji lɛ awo mli lɛ sɛɛ. Tɔmɔ ko bɛ, ni ji shɛɛ sane ko ni yeee omanye kɛkɛ.",ga,YES
msg_0886,"Bere a mebɔɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ no, nhyehyɛe no fii ase sii anɔpa yi.",ak,YES
